Title, Link_URL, State
Colorado Springs Gazette (El Paso County),https://gazette.com/,colorado
Craig Craig Press (Moffat County),https://www.craigdailypress.com/,colorado
Durango Durango Herald (La Plata County),https://www.durangoherald.com/,colorado
Fort Collins Coloradoan (Larimer County),https://www.coloradoan.com/,colorado
Fort Morgan Fort Morgan Times,https://www.fortmorgantimes.com/,colorado
Frisco Summit Daily News,https://www.summitdaily.com/,colorado
Grand Junction Sentinel (Mesa County),https://www.gjsentinel.com/,colorado
Greeley Tribune (Greeley and Weld County),https://www.greeleytribune.com/,colorado
LA Junta Tribune-Democrat (Otero County),https://www.lajuntatribunedemocrat.com/,colorado
Longmont Times-Call (Boulder County and Weld County),https://www.timescall.com/,colorado
Loveland Reporter-Herald (Larimer County),https://www.reporterherald.com/,colorado
Montrose Montrose Press (Montrose County),https://www.montrosepress.com/,colorado
Pueblo Pueblo Chieftain,https://www.chieftain.com/,colorado
Vail Vail Daily (Eagle County),https://www.vaildaily.com/,colorado
Akron Akron News-ReporterWeekly newspaper owned by Prairie Mountain Publishing. The newspaper based in Akron of Washington County.,https://www.akronnewsreporter.com/,colorado
Alamosa Valley Courier,https://alamosanews.com/,colorado
Arvada Arvada Press,https://coloradocommunitymedia.com/arvada-press/,colorado
Aurora Sentinel,https://sentinelcolorado.com/,colorado
Aspen Aspen Times,https://www.aspentimes.com/,colorado
Bailey The Flume,https://www.theflume.com/,colorado
Berthoud Recorder,https://www.berthoudrecorder.com/,colorado
Berthoud Weekly Surveyor,https://berthoudsurveyor.com/,colorado
Boulder 50 Plus Marketplace News,https://www.50plusmarketplacenews.com/,colorado
Boulder BizWest,https://bizwest.com/,colorado
Boulder Boulder Weekly,https://boulderweekly.com/,colorado
Brighton Standard Blade,https://coloradocommunitymedia.com/brighton-standard-blade/,colorado
Broomfield Broomfield Enterprise,https://www.broomfieldenterprise.com/,colorado
"Brush Brush News-TribuneWeekly newspaper publishes each Wednesday in Brush, Morgan County, Colorado.",https://www.brushnewstribune.com/,colorado
Buena Vista Chaffee County Times,https://www.chaffeecountytimes.com/,colorado
"Burlington Burlington RecordBurlington, CO based newspaper also serving Bethune, Stratton, Hi-Plains in Seibert, and Idalia.",https://www.burlington-record.com/,colorado
Carbondale Sopris Sun,https://soprissun.com/,colorado
Castle Pines Castle Pines Connection,https://www.castlepinesconnection.com/,colorado
Castle Pines News Press,https://coloradocommunitymedia.com/castle-pines-news-press/,colorado
Center Post-Dispatch,https://centerpostdispatch.com/,colorado
Colorado Springs Business Journal,https://www.csbj.com/,colorado
"Colorado Springs IndependentNews and event reporting for El Paso, Teller, and Pueblo counties.",https://www.csindy.com/,colorado
Colorado Springs Westside Pioneer,http://www.westsidepioneer.com/,colorado
Commerce City Sentinel Express,https://coloradocommunitymedia.com/commerce-city-sentinel-express/,colorado
Cortez Four Corners Free Press,https://fourcornersfreepress.com/,colorado
Cortez Journal,https://www.the-journal.com/,colorado
Creede Mineral County Miner,https://mineralcountyminer.com/,colorado
Crested Butte Crested Butte News,https://crestedbuttenews.com/,colorado
Eads Kiowa County Press,https://kiowacountypress.net/,colorado
Englewood Gorizont (in Russian),https://www.gorizont.com/,colorado
Estes Park Trail-Gazette,https://www.eptrail.com/,colorado
Evergreen Canyon CourierWeekly newspaper published by Evergreen Newspapers.,https://coloradocommunitymedia.com/canyon-courier/,colorado
Haxtun Haxtun-Fleming Herald,https://www.hfherald.com/,colorado
LaJara Conejos County Citizen,https://conejoscountycitizen.com/,colorado
Lamar Lamar Ledger,https://www.lamarledger.com/,colorado
Leadville Leadville Herald Democrat,https://www.leadvilleherald.com/,colorado
Monte Vista Monte Vista Journal,https://montevistajournal.com/,colorado
Paonia High Country News,https://www.hcn.org/,colorado
Pagosa Springs Pagosa Springs Sun,https://pagosasun.com/,colorado
Salida Mountain Mail,https://www.themountainmail.com/,colorado
Steamboat Springs Steamboat Pilot,https://www.steamboatpilot.com/,colorado
Nucla Sunshine Express,https://westernslopenews.com/,colorado
"Wellington North Forty News Serving Fort Collins, Wellington, and north Larimer counties.",https://northfortynews.com/,colorado
Met Media (Metropolitan State University),https://www.mymetmedia.com/,colorado
Mirror (University of Northern Colorado),https://www.uncmirror.com/,colorado
Rocky Mountain Collegian (Colorado State University),https://collegian.com/,colorado
Colorado Press Association,https://coloradopressassociation.com/,colorado
"Bridgeport Connecticut PostFairfield County's newspaper serving Ansonia, Bridgeport, Derby, Easton, Fairfield, Milford, Monroe, Orange, Oxford, Redding, Seymour, Shelton, Stratford, Trumbull, Weston, and Westport.",https://www.ctpost.com/,connecticut
Bristol Bristol Press,https://www.bristolpress.com/,connecticut
"Danbury News-TimesConnecticut's leading daily newspaper serving Bethel, Brookfield, New Fairfield, Newtown, New ilford, Ridgefield, Redding, Roxbury, Sherman and Kent, Connecticut as well as Brewster, New York.",https://www.newstimes.com/,connecticut
"Greenwich Greenwich TimeDaily broadsheet newspaper published in Greenwich, CT, USA.",https://www.greenwichtime.com/,connecticut
Hartford Hartford CourantOne of the most widely read daily newspapers in Connecticut.,https://www.courant.com/,connecticut
"Manchester Manchester Journal InquirerDaily newspaper based in Manchester, Connecticut.",https://www.journalinquirer.com/,connecticut
Meriden Record-JournalDaily newspaper published in based in Meriden of New Haven County.,https://www.ctinsider.com/recordjournal/,connecticut
Middletown Middletown Press,https://www.middletownpress.com/,connecticut
New Haven New Haven Register,https://www.nhregister.com/,connecticut
New London New London Day,https://www.theday.com/,connecticut
"Norwalk HourDaily independent newspaper based in Norwalk, Connecticut. The newspaper was founded in 1871 and serving Norwalk, Stamford, Wilton, Westport, and Weston.",https://www.thehour.com/,connecticut
"Norwich BulletinDaily newspaper published in Norwich, CT. The newspaper published since 1791 and owned by the Gatehouse Media.",https://www.norwichbulletin.com/,connecticut
"Stamford Stamford AdvocateDaily newspaper published in Stamford, Connecticut. The newspaper was founded in 1829 and owned by Hearst Corporation.",https://www.stamfordadvocate.com/,connecticut
"Waterbury Republican-AmericanOne of the top selling newspapers in Connecticut. Waterbury based newspaper serving Naugatuck Valley, Greater Waterbury, Litchfield County, and surrounding areas.",https://www.rep-am.com/,connecticut
Willimantic Chronicle,https://www.thechronicle.com/,connecticut
Berlin Berlin Citizen,https://www.facebook.com/TheBerlinCitizen/,connecticut
Bridgeport Fairfield County Catholic,https://www.bridgeportdiocese.org/,connecticut
Cheshire Cheshire Herald,https://www.ctinsider.com/cheshireherald/,connecticut
Danbury Tribuna,https://www.tribunact.com/,connecticut
Darien Darien Times,https://www.darientimes.com/,connecticut
Fairfield Fairfield Citizen-News,https://www.ctinsider.com/fairfield/,connecticut
Glastonbury Glastonbury Citizen,https://glcitizen.com/,connecticut
Granby Granby Drummer,https://granbydrummer.com/,connecticut
Guilford Shore Line Times,https://www.ctinsider.com/shoreline/,connecticut
Hamden Quinnipiac Chronicle,https://quchronicle.com/,connecticut
Hartford Commercial Record,https://commercialrecord.com/,connecticut
Hartford CTNow,https://www.courant.com/tag/ctnow/,connecticut
Hartford Hartford Business Journal,https://www.hartfordbusiness.com/,connecticut
Hartford Identidad Latina,https://identidadlatina.com/,connecticut
Lakeville TriCornerNews,https://tricornernews.com/,connecticut
Middletown Wesleyan Argus,http://wesleyanargus.com/,connecticut
Milford Milford Mirror,https://www.milfordmirror.com/,connecticut
New Canaan New Canaan News,https://www.ncadvertiser.com/,connecticut
New Britain New Britain Herald,https://www.newbritainherald.com/,connecticut
New Milford Greater New Milford Spectrum,https://www.ctinsider.com/newmilford/,connecticut
New Milford Litchfield County Times,https://www.ctinsider.com/litchfield/,connecticut
Newtown Newtown Bee,https://www.newtownbee.com/,connecticut
Shelton Shelton Herald,https://www.sheltonherald.com/,connecticut
Somers North Central News,https://thenorthcentralnews.com/,connecticut
Southbury Voices News,https://www.primepublishers.com/voicesnews/,connecticut
West Hartford West Hartford News,https://www.ctinsider.com/westhartford/,connecticut
West Haven West Haven Voice,https://www.whvoice.com/,connecticut
Storrs Daily Campus,https://dailycampus.com/,connecticut
Fairfield Mirror,http://fairfieldmirror.com/,connecticut
Yale Daily NewsYale University's students newspaper.,https://yaledailynews.com/,connecticut
NENPA,https://www.nenpa.com/,connecticut
Dover Delaware State News (Kent County),https://baytobaynews.com/delaware/,delaware
Wilmington News Journal (New Castle County)Leading newspaper published in Delaware.,https://www.delawareonline.com/,delaware
Bear El Tiempo Hispano (In Spanish)Bi-lingual Hispanic community newspaper.,http://eltiempohispano.com/,delaware
"Bethany Beach WaveCommunity newspaper published in Bethany Beach, Delaware.",https://www.delmarvanow.com/news/delaware/,delaware
"Georgetown HOY en DelawareMonthly bilingual (Spanish and English ) newspaper covering New Castle, Kent and Sussex counties.",http://hoyendelaware.com/,delaware
"Laurel Laurel StarNewspaper serving Laurel, Bethel, Delmar& Sharptown.",https://starpublications.online/laurel/,delaware
Lewes Beach Paper,https://www.capegazette.com/beach-paper,delaware
"Lewes Cape GazetteRegional newspaper serving Inland Bays, Atlantic Ocean, Dewey Beach, Lewes, Rehoboth Beach, and Milton.",https://www.capegazette.com/,delaware
Milford Milford Chronicle,https://milfordchronicle-de.newsmemory.com/,delaware
Milford Sussex County Post,https://sussexcountypost-de.newsmemory.com/,delaware
"Newark Newark PostNewspaper based in Newark, Delaware.",https://www.newarkpostonline.com/,delaware
Ocean View Coastal Point,https://www.coastalpoint.com/,delaware
"Seaford Seaford StarWeekly newspaper serving Seaford, Blades, Bridgeville & Greenwood. Seaford Star published by the Morning Star Publications, Inc.",https://starpublications.online/seaford/,delaware
ReviewStudent newspaper of the University of Delaware.,https://udreview.com/,delaware
"Delaware Press Association (DPA)DPA a network journalist and news media professionals, was founded in 1977. DAP is an Affiliate of the National Federation of Press Women (NFPW).",https://delawarepressassociation.org/,delaware
Alachua: Alachua County Today,https://www.alachuacountytoday.com/,florida
Anna Maria Island: Anna Maria Island Sun,https://www.amisun.com/,florida
Anna Maria Island: islander (Anna Maria Island),https://www.islander.org/,florida
Belleview: Voice of South Marion,https://www.thevosm.net/,florida
Blountstown: County Record,https://thecountyrecord.net/,florida
Boca Grande: Boca Beacon,https://bocabeacon.com/,florida
Bokeelia: Pine Island News,https://pineislandnews.com/,florida
Bokeelia: Pine Island Eagle (Bokeelia),https://www.pineisland-eagle.com/,florida
Bradenton: Bradenton Herald,https://www.bradenton.com/,florida
Callahan: Nassau County Record,https://www.nassaucountyrecord.com/,florida
Callahan: Westside Journal,https://mywestsidejournal.com/,florida
Cape Coral: Cape Coral Breeze,https://www.capecoralbreeze.com/,florida
Crestview: Crestview News Bulletin,https://crestviewbulletin.com/,florida
Chiefland: Levy Citizen,https://www.chronicleonline.com/weeklies/levy_county_citizen/,florida
Chipley Bugle: Chipley Bugle,https://chipleybugle.com/,florida
Crystal River: Citrus County Chronicle,https://www.chronicleonline.com/,florida
Crawfordville: Wakulla News,https://www.chronicleonline.com/weeklies/wakulla_news/,florida
"Destin: Destin LogNewspaper published twice-a-week owned by the Freedom Communications, Inc .",https://www.thedestinlog.com/,florida
Dunnellon: South Marion Citizen,https://www.chronicleonline.com/weeklies/marion_citizen/,florida
Fernandina Beach: News-Leader,https://www.fbnewsleader.com/,florida
Florida Keys: FLKeysNews,https://www.flkeysnews.com/,florida
Fort Myers: News-Press,https://www.news-press.com/,florida
Fort Walton Beach: Northwest Florida Daily News,https://www.nwfdailynews.com/,florida
Fort White: Columbia County Observer,https://columbiacountyobserver.com/,florida
"Gainesville: Gainesville SunDaily newspapers owned by The New York Times Company, covering Alachua, Bradford, Columbia, Gilchrist, Hamilton, Lafayette, Madison, Marion, Putnam, Suwannee and Union counties.",https://www.gainesville.com/,florida
"Gainesville: Independent FL Alligator Student newspaper serving the University of Florida, Gainesville, and surrounding areas.",https://www.alligator.org/,florida
Lake Butler: Bradford County Telegraph,https://www.bctelegraph.com/,florida
Lake City: Lake City Reporter,https://www.lakecityreporter.com/,florida
Lakeland: Ledger,https://www.theledger.com/,florida
Marianna: Jackson County Floridan,https://dothaneagle.com/community/jcfloridan/,florida
Marianna: Jackson County Times,https://jacksoncountytimes.net/,florida
Naples: Naples Daily News,https://www.naplesnews.com/,florida
Ocala: Ocala Star-Banner,https://www.ocala.com/,florida
